,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,3.2534022331237793,0.009718179702758789,0.04162013530731201,0.002019047737121582,0.005,50,"{'learning_rate': 0.005, 'n_estimators': 50}",0.6227905227529146,0.628361858190709,0.6255761904718118,0.002785667718897211,12
1,12.453606367111206,0.03771805763244629,0.05947530269622803,2.2649765014648438e-06,0.005,200,"{'learning_rate': 0.005, 'n_estimators': 200}",0.658518239939827,0.6580778634568366,0.6582980516983319,0.00022018824149522276,10
2,30.875635743141174,0.12403953075408936,0.08973097801208496,0.0008080005645751953,0.005,500,"{'learning_rate': 0.005, 'n_estimators': 500}",0.6795787890184279,0.6783900695881137,0.6789844293032707,0.0005943597151571445,8
3,3.470031976699829,0.23585987091064453,0.04246032238006592,0.0006023645401000977,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.6429108687476495,0.6424675568929847,0.6426892128203171,0.00022165592733236483,11
4,12.769286513328552,0.2691758871078491,0.05869114398956299,0.00033414363861083984,0.01,200,"{'learning_rate': 0.01, 'n_estimators': 200}",0.6733734486649117,0.6768854617265375,0.6751294551957245,0.0017560065308129258,9
5,31.11331033706665,0.028004884719848633,0.09412658214569092,0.003513932228088379,0.01,500,"{'learning_rate': 0.01, 'n_estimators': 500}",0.6949981195938323,0.6938123001692684,0.6944052098815503,0.0005929097122819305,7
6,3.1023764610290527,0.02137589454650879,0.042917609214782715,0.0010644197463989258,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.6976306882286574,0.6930599962384804,0.6953453422335689,0.0022853459950885058,6
7,12.31017518043518,0.014399051666259766,0.06505286693572998,0.004117369651794434,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.7169988717562994,0.7129960504043633,0.7149974610803314,0.0020014106759680406,5
8,30.662968397140503,0.013101339340209961,0.09472167491912842,0.0013064146041870117,0.1,500,"{'learning_rate': 0.1, 'n_estimators': 500}",0.7299736743136518,0.7240925333834869,0.7270331038485693,0.0029405704650824482,3
9,3.1141960620880127,0.013216018676757812,0.04258143901824951,0.0002371072769165039,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.7166227905227529,0.7195787097987587,0.7181007501607558,0.0014779596380029014,4
10,12.27535080909729,0.0872802734375,0.060811758041381836,0.0011186599731445312,1.0,200,"{'learning_rate': 1.0, 'n_estimators': 200}",0.7320421210981573,0.7370697761895806,0.7345559486438689,0.0025138275457116666,2
11,30.511007070541382,0.04611539840698242,0.09469175338745117,0.005815744400024414,1.0,500,"{'learning_rate': 1.0, 'n_estimators': 500}",0.7455810455058293,0.7417716757570059,0.7436763606314176,0.0019046848744116995,1
