,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6121889352798462,0.0017112493515014648,0.17771673202514648,0.010615110397338867,0.05,10,"{'learning_rate': 0.05, 'n_estimators': 10}",0.597781120722076,0.5790859507240925,0.5884335357230843,0.009347584998991743,9
1,11.363666653633118,0.046733736991882324,3.36354923248291,0.2679579257965088,0.05,200,"{'learning_rate': 0.05, 'n_estimators': 200}",0.6506205340353516,0.6488621403046831,0.6497413371700174,0.0008791968653342197,6
2,27.998137712478638,0.31127500534057617,7.514521360397339,0.2914454936981201,0.05,500,"{'learning_rate': 0.05, 'n_estimators': 500}",0.6707408800300865,0.6640962949031408,0.6674185874666136,0.0033222925634728284,4
3,0.5618164539337158,0.010622739791870117,0.1496748924255371,0.0009870529174804688,0.1,10,"{'learning_rate': 0.1, 'n_estimators': 10}",0.6090635577284693,0.5790859507240925,0.594074754226281,0.014988803502188397,8
4,10.293984174728394,0.015290498733520508,2.779531240463257,0.01118016242980957,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.6688604738623543,0.6575136355087455,0.6631870546855498,0.005673419176804362,5
5,25.68008840084076,0.04272663593292236,6.855856537818909,0.0019587278366088867,0.1,500,"{'learning_rate': 0.1, 'n_estimators': 500}",0.6863482512222641,0.6797066014669927,0.6830274263446283,0.0033208248776356863,3
6,0.5462355613708496,0.004903078079223633,0.14702832698822021,0.0016483068466186523,1.0,10,"{'learning_rate': 1.0, 'n_estimators': 10}",0.6385859345618654,0.6291141621214971,0.6338500483416812,0.004735886220184171,7
7,10.241255402565002,0.00958096981048584,2.7418086528778076,0.006175041198730469,1.0,200,"{'learning_rate': 1.0, 'n_estimators': 200}",0.7077848815344114,0.7011472634944518,0.7044660725144316,0.0033188090199798292,2
8,25.75795888900757,0.1612377166748047,6.810649394989014,0.003317117691040039,1.0,500,"{'learning_rate': 1.0, 'n_estimators': 500}",0.7168108311395262,0.7207071656949408,0.7187589984172335,0.0019481672777073022,1
