,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.6529253721237183,0.03591597080230713,0.05847585201263428,0.010908722877502441,0.1,1000,"{'C': 0.1, 'max_iter': 1000}",0.7201955622414441,0.7161933421102126,0.7181944521758283,0.002001110065615763,3
1,1.7234036922454834,0.029905080795288086,0.05282795429229736,0.006207108497619629,1.0,1000,"{'C': 1.0, 'max_iter': 1000}",0.7320421210981573,0.7207071656949408,0.726374643396549,0.005667477701608248,2
2,4.074536561965942,0.04200291633605957,0.05049777030944824,0.00603485107421875,10.0,1000,"{'C': 10.0, 'max_iter': 1000}",0.7314779992478375,0.7218356215911228,0.7266568104194802,0.004821188828357359,1
