,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_learning_rate,param_random_state,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.4484105110168457,0.02855205535888672,0.04555666446685791,0.0022810697555541992,0.0,constant,123,"{'alpha': 0.0, 'learning_rate': 'constant', 'random_state': 123}",0.13323715213000342,0.023763619969956906,0.07850038604998016,0.05473676608002326,6
1,0.03362381458282471,0.0006810426712036133,0.0,0.0,0.0,optimal,123,"{'alpha': 0.0, 'learning_rate': 'optimal', 'random_state': 123}",,,,,9
2,0.3317312002182007,0.013268828392028809,0.04709124565124512,0.00030922889709472656,0.0,invscaling,123,"{'alpha': 0.0, 'learning_rate': 'invscaling', 'random_state': 123}",0.2435667052974977,0.21907705182631165,0.23132187856190467,0.012244826735593017,2
3,0.3557695150375366,0.04494035243988037,0.04858517646789551,0.006237983703613281,0.01,constant,123,"{'alpha': 0.01, 'learning_rate': 'constant', 'random_state': 123}",0.16689986148714597,0.11423303279295427,0.14056644714005012,0.02633341434709585,4
4,21.906604647636414,1.5135542154312134,0.049410104751586914,0.0034363269805908203,0.01,optimal,123,"{'alpha': 0.01, 'learning_rate': 'optimal', 'random_state': 123}",-323677931603734.9,-323284974998762.94,-323481453301248.9,196478302485.96875,7
5,0.32345807552337646,0.0030428171157836914,0.04950737953186035,0.004106283187866211,0.01,invscaling,123,"{'alpha': 0.01, 'learning_rate': 'invscaling', 'random_state': 123}",0.23210215077199858,0.21865183490001128,0.22537699283600493,0.006725157935993653,3
6,0.4512063264846802,0.026813149452209473,0.04813206195831299,0.005644679069519043,0.001,constant,123,"{'alpha': 0.001, 'learning_rate': 'constant', 'random_state': 123}",0.14964608608607222,0.04841652485990411,0.09903130547298816,0.050614780613084054,5
7,20.470497727394104,0.1399935483932495,0.05134451389312744,3.7789344787597656e-05,0.001,optimal,123,"{'alpha': 0.001, 'learning_rate': 'optimal', 'random_state': 123}",-6117940175848138.0,-4937951303114436.0,-5527945739481287.0,589994436366851.0,8
8,0.33558154106140137,0.005251169204711914,0.0466688871383667,0.0013605356216430664,0.001,invscaling,123,"{'alpha': 0.001, 'learning_rate': 'invscaling', 'random_state': 123}",0.2437524332982074,0.21928945139413825,0.23152094234617282,0.012231490952034574,1
