,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.441180944442749,0.002437591552734375,0.0503617525100708,0.0027674436569213867,10,{'n_estimators': 10},0.7497179390748402,0.72578521722776,0.7377515781513001,0.011966360923540087,3
1,1.9915581941604614,0.004933714866638184,0.14463400840759277,0.004071950912475586,50,{'n_estimators': 50},0.7497179390748402,0.746285499341734,0.7480017192082871,0.0017162198665530704,2
2,8.260586500167847,0.3619821071624756,0.4913020133972168,0.004819154739379883,200,{'n_estimators': 200},0.7557352388115833,0.7530562347188264,0.7543957367652049,0.001339502046378449,1
