,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,0.28720152378082275,0.0007201433181762695,0.03486955165863037,6.23464584350586e-05,10,{'n_estimators': 10},0.7476494922903347,0.7344367124318224,0.7410431023610786,0.006606389929256162,4
1,1.5114905834197998,0.005072355270385742,0.10534703731536865,0.0017794370651245117,60,{'n_estimators': 60},0.7508461827754795,0.7483543351514012,0.7496002589634403,0.0012459238120391958,3
2,2.7860825061798096,0.07472777366638184,0.18065297603607178,0.00016629695892333984,110,{'n_estimators': 110},0.7606242948476871,0.7560654504419786,0.7583448726448329,0.0022794222028542643,1
3,4.129292726516724,0.03306913375854492,0.24138081073760986,0.0022333860397338867,160,{'n_estimators': 160},0.7585558480631817,0.7549369945457965,0.7567464213044891,0.001809426758692556,2
