,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,2.4686484336853027,0.005790233612060547,0.6802761554718018,0.0016083717346191406,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.6350131628431741,0.6242241865713748,0.6296186747072745,0.0053944881358996555,6
1,12.179853200912476,0.03901052474975586,3.3762043714523315,0.010777831077575684,0.1,250,"{'learning_rate': 0.1, 'n_estimators': 250}",0.6696126363294471,0.6622155350761708,0.665914085702809,0.003698550626638153,5
2,21.91720199584961,0.10498881340026855,6.1110968589782715,0.06632423400878906,0.1,450,"{'learning_rate': 0.1, 'n_estimators': 450}",0.6854080481383978,0.6763212337784464,0.6808646409584221,0.0045434071799757,3
3,2.783676862716675,0.29209065437316895,0.7006725072860718,7.808208465576172e-05,1.0,50,"{'learning_rate': 1.0, 'n_estimators': 50}",0.6713050018804062,0.6798946774496897,0.675599839665048,0.004294837784641736,4
4,12.349746823310852,0.037357449531555176,3.4297516345977783,0.007504701614379883,1.0,250,"{'learning_rate': 1.0, 'n_estimators': 250}",0.7053403535163595,0.7045326311829979,0.7049364923496787,0.00040386116668078564,2
5,22.657875657081604,0.21175968647003174,6.195895552635193,0.03565800189971924,1.0,450,"{'learning_rate': 1.0, 'n_estimators': 450}",0.7151184655885672,0.7207071656949408,0.717912815641754,0.0027943500531867893,1
