,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,40.1132150888443,0.8428491353988647,53.18434953689575,0.27927184104919434,0.1,scale,rbf,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}",0.6925535915757803,0.6706789542975362,0.6816162729366583,0.010937318639122062,4
1,45.201483368873596,0.04277980327606201,61.5271098613739,0.3326456546783447,0.1,auto,rbf,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}",0.5099661526889808,0.5625352642467557,0.5362507084678683,0.026284555778887442,6
2,32.37196111679077,0.016213178634643555,43.45279574394226,0.33589696884155273,1,scale,rbf,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.743700639338097,0.7323678766221553,0.7380342579801262,0.005666381357970873,2
3,41.46581840515137,0.1526350975036621,54.339394330978394,0.07351493835449219,1,auto,rbf,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf'}",0.6758179766829635,0.6592063193530187,0.6675121480179911,0.008305828664972426,5
4,29.447553396224976,0.34538817405700684,38.452470898628235,0.11201798915863037,10,scale,rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.7643851071831516,0.7605792740267068,0.7624821906049292,0.0019029165782223911,1
5,35.16568040847778,0.27599215507507324,44.22633683681488,0.35231268405914307,10,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.7130500188040617,0.7077299228888471,0.7103899708464544,0.0026600479576073255,3
